no_of_dots,specialSymbol,lengthOfURL,suspiciousWords,prefixSuffix,countOfHttp,shorteningService,has_data_uri,check_ssl_certificate,fake_login_form,countPages,missingHyperlink,count_foreign_links,count_empty_links,count_error_links,count_redirection_links,has_foreign_css,check_favicon,google_index,httpDomain,label
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,101,0,0,0,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,146,0,0,0,1,1,1,1,1,0,0
0,0,1,0,0,0,0,0,0,0,48,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,117,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,284,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,41,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,272,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,112,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,28,0,0,0,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,32,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,70,0,0,0,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,95,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,168,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,1,85,0,1,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,227,0,1,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,113,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,0,1,321,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,196,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0
0,0,0,0,1,0,0,0,0,1,180,0,0,0,0,1,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,38,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,1,138,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,78,0,1,0,0,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,150,0,0,0,1,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,156,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,1,1,0,1,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
1,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,234,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,114,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,1,164,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,99,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,145,0,0,0,1,1,1,0,0,0,0
0,0,1,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,104,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,186,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,95,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,204,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,1,224,0,1,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,109,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,42,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,57,0,0,0,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,182,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,47,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,78,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,75,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,77,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,93,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,137,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,102,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,1,176,0,0,0,1,1,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0,71,0,1,0,1,1,1,1,1,0,0
0,0,0,0,0,0,1,0,0,0,60,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,1,95,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,0,1,0,0,0
0,0,1,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,153,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,268,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,96,0,0,0,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,83,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,59,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,107,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,33,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,70,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,251,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,86,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,73,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,72,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,215,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,66,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,325,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,99,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,133,0,0,0,0,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,123,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,1,0,0,0,11,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
0,0,1,0,1,0,0,0,0,1,235,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,67,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,99,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,88,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,380,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,96,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,27,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,521,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,183,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,297,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,153,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,118,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,91,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,143,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,154,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,141,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,80,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,285,0,1,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,430,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,42,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,175,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,56,0,0,0,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,143,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,66,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,1,1,0,0,50,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,271,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,68,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,77,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,1,63,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,197,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,78,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,148,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,141,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,66,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,71,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,101,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,83,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,139,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,113,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,67,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,217,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,181,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,230,0,0,0,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,1,35,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,146,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,134,0,1,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,113,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,1,0,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,222,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,1,0,1,191,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,60,0,0,0,1,1,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,113,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,129,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,264,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,284,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,15,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,338,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,1,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,1,85,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,86,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,60,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,270,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,39,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,101,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,146,0,0,0,1,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,48,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,117,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,284,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,41,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,272,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,112,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,28,0,0,0,1,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,32,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,70,0,0,0,1,1,1,1,0,0,0
0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,95,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,168,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,85,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,227,0,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,113,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,321,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,198,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,1,180,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,38,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,138,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,78,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,150,0,0,0,1,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,156,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
1,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,234,0,1,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,114,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,1,164,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,99,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,145,0,0,0,1,1,1,0,0,0,0
0,0,1,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,104,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,186,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,95,0,0,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,204,0,0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,1,224,0,1,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,109,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,42,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,57,0,0,0,1,1,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,58,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,182,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,47,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,78,0,0,0,1,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,75,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,77,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,93,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,139,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,102,0,0,0,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,1,176,0,0,0,1,1,0,0,0,0,0
0,0,0,0,1,0,0,1,0,0,71,0,1,0,1,1,1,1,1,0,0
0,0,0,0,0,0,1,0,0,0,60,0,0,0,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,1,1,1,1,0,0
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
1,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,0,8,0,0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,1,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,11,0,0,0,1,1,0,0,0,0,1
0,0,1,0,0,0,0,1,1,1,11,0,0,0,1,1,0,0,0,0,1
1,0,1,0,1,0,0,1,1,0,8,0,0,0,1,1,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,30,0,1,0,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,1,0,0,0,0,1,0,0,33,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
1,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
1,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,1,0,0,1,1,1,11,0,0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,1,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,1,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,1,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
1,0,0,0,0,0,1,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
0,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
1,0,0,0,1,0,0,1,1,1,100,1,1,1,1,1,1,1,0,0,1
1,0,0,0,0,0,0,1,1,1,11,0,0,0,1,1,0,0,0,0,1
